ID	ID_incident	date_published	data_source	source_type	alert_type	product_categoty	product	origin_country	origin_country_EU	notified_country	notified_country_EU	hazard_description	hazard_group	summary	food_feed_fcm	date_published_year	date_published_month	date_published_year_month	date_published_quarter	date_published_year_quarter	contaminant	contaminant2	long.origin	lat.origin	long.notified	lat.notified
214888	214888	2020-02-19	BVL Recalls (Germany)	Official	recall	milk and milk products	cheese	Germany	EU	Germany	EU	blue plastic	foreign bodies	blue plastic: andechser natur organic grated cheese	food	2020	02	2020-02	Q1	2020-Q1	plastic	plastic	10.38577693	51.10697903	10.38577693	51.10697903
214789	214789	2020-02-18	Food Safety Authority (Ireland)	Official	recall	fruits and vegetables	bakery product	France	EU	Ireland	EU	plastic	foreign bodies	plastic: iceland vegetable lasagne; pack size: 500g	food	2020	02	2020-02	Q1	2020-Q1	plastic	plastic	2.53618475	46.18700581	-8.13793167	53.1754426
214801	214801	2020-02-18	RASFF Portal	Official	alert	non-alcoholic beverages	cola drink	Austria	EU	Italy	EU	glass particles	foreign bodies	glass particles: colaflavoured carbonated drink	food	2020	02	2020-02	Q1	2020-Q1	glass	glass	14.12647809	47.58549847	12.07000946	42.79663568
214803	214803	2020-02-18	RASFF Portal	Official	alert	prepared dishes and snacks	bakery product	France	EU	United Kingdom	EU	plastic	foreign bodies	plastic: vegetable lasagne	food	2020	02	2020-02	Q1	2020-Q1	plastic	plastic	2.53618475	46.18700581	-2.86563362	54.12387156
214815	214815	2020-02-18	Il Fatto Alimentare (Italy)	Others	recall	non-alcoholic beverages	coca cola	Italy	EU	Italy	EU	glass fragments	foreign bodies	glass fragments: cocacola calls	food	2020	02	2020-02	Q1	2020-Q1	glass	glass	12.07000946	42.79663568	12.07000946	42.79663568
214817	214817	2020-02-18	Il Fatto Alimentare (Italy)	Others	recall	milk and milk products	cocoa	Italy	EU	Italy	EU	fragment	foreign bodies	fragment: cocoa cream brand cascina fontanacervo	food	2020	02	2020-02	Q1	2020-Q1	glass	glass	12.07000946	42.79663568	12.07000946	42.79663568
214833	214833	2020-02-18	Trading Standards (UK)	Official	recall	fruits and vegetables	bakery product	Iceland	non_EU	United Kingdom	EU	plastic	foreign bodies	plastic: iceland - vegetable lasagne.	food	2020	02	2020-02	Q1	2020-Q1	plastic	plastic	-18.57397086	64.99575263	-2.86563362	54.12387156
214768	214768	2020-02-17	RASFF Portal	Official	information for follow-up	fruits and vegetables	peach	Germany	EU	Spain	EU	foreign body	foreign bodies	foreign body: peach flavoured yoghourts	food	2020	02	2020-02	Q1	2020-Q1	plastic	plastic	10.38577693	51.10697903	-3.64754874	40.24448626
214774	214774	2020-02-17	FSA Alerts & Recalls (UK)	Official	recall	fruits and vegetables	bakery product	United Kingdom	EU	United Kingdom	EU	plastic	foreign bodies	plastic: iceland vegetable lasagne	food	2020	02	2020-02	Q1	2020-Q1	plastic	plastic	-2.86563362	54.12387156	-2.86563362	54.12387156
214756	214756	2020-02-12	CDPH Recalls (Canada)	Official	recall	poultry meat and poultry meat products	beef	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: buffalo chicken flings	food	2020	02	2020-02	Q1	2020-Q1	metal	metal	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
214615	214615	2018-08-14	MAST (Iceland)	Official	recall	fruits and vegetables	tomato	Iceland	non_EU	Iceland	non_EU	foreign body	foreign bodies	foreign body: sundried tomatoes	food	2018	08	2018-08	Q3	2018-Q3	other foreign body	other foreign body	-18.57397086	64.99575263	-18.57397086	64.99575263
214676	214676	2018-04-04	MAST (Iceland)	Official	recall	alcoholic beverages	beer	Iceland	non_EU	Iceland	non_EU	glass	foreign bodies	glass: belgian beer	food	2018	04	2018-04	Q2	2018-Q2	glass	glass	-18.57397086	64.99575263	-18.57397086	64.99575263
214698	214698	2018-02-23	MAST (Iceland)	Official	recall	confectionery	candy	Iceland	non_EU	Iceland	non_EU	bags	foreign bodies	bags: candy	food	2018	02	2018-02	Q1	2018-Q1	other foreign body	other foreign body	-18.57397086	64.99575263	-18.57397086	64.99575263
214314	214314	2020-02-12	AFSCA Recalls (Belgium)	Official	recall	fruits and vegetables	bamboo	Belgium	EU	Belgium	EU	possible presence of plastic	foreign bodies	possible presence of plastic: bamboo	food	2020	02	2020-02	Q1	2020-Q1	plastic	plastic	4.64064572	50.63981435	4.64064572	50.63981435
214333	214333	2020-02-12	RASFF Portal	Official	alert	milk and milk products	cheese	Netherlands	EU	Netherlands	EU	foreign body	foreign bodies	foreign body: grated cheese	food	2020	02	2020-02	Q1	2020-Q1	plastic	plastic	5.2814735	52.10080804	5.2814735	52.10080804
214271	214271	2020-02-11	Australia Food Agency Recalls	Official	recall	fruits and vegetables	lentil	Australia	non_EU	Australia	non_EU	stones	foreign bodies	stones: petite lentille verte or small green lentils	food	2020	02	2020-02	Q1	2020-Q1	stones or soil	other foreign body	134.49099877	-25.73288736	134.49099877	-25.73288736
214283	214283	2020-02-11	BVL Recalls (Germany)	Official	recall	milk and milk products	cheese	Germany	EU	Germany	EU	the affected product blue plastic foreign body	foreign bodies	the affected product blue plastic foreign body: milbona gouda cheese; young; grated; at least 7 weeks aged; 250 g	food	2020	02	2020-02	Q1	2020-Q1	plastic	plastic	10.38577693	51.10697903	10.38577693	51.10697903
214284	214284	2020-02-11	BVL Recalls (Germany)	Official	recall	fruits and vegetables	bean	Germany	EU	Germany	EU	glass	foreign bodies	glass: gutbio white organic beans with quinoa and vegetables gutbio organic lentils with quinoa and vegetables	food	2020	02	2020-02	Q1	2020-Q1	glass	glass	10.38577693	51.10697903	10.38577693	51.10697903
214296	214296	2020-02-11	RASFF Portal	Official	alert	fruits and vegetables	bamboo shoot	China	non_EU	Netherlands	EU	plastic fragments	foreign bodies	plastic fragments: canned bamboo shoots	food	2020	02	2020-02	Q1	2020-Q1	plastic	plastic	103.81907385	36.56176801	5.2814735	52.10080804
214050	214050	2020-02-10	RASFF Portal	Official	alert	fruits and vegetables	cucumber	Czech Republic	EU	Finland	EU	glass fragments	foreign bodies	glass fragments: jar containing cucumber slices pickled in vinegar	food	2020	02	2020-02	Q1	2020-Q1	glass	glass	15.31240065	49.73341073	26.27467024	64.49884844
214059	214059	2020-02-10	RASFF Portal	Official	information for follow-up	pet food	pet food	Netherlands	EU	Belgium	EU	bone fragments	foreign bodies	bone fragments: frozen raw petfood for dogs	feed	2020	02	2020-02	Q1	2020-Q1	bone	other foreign body	5.2814735	52.10080804	4.64064572	50.63981435
213955	213955	2020-02-07	AFSCA Recalls (Belgium)	Official	recall	poultry meat and poultry meat products	bakery product	Belgium	EU	Belgium	EU	metal fragments	foreign bodies	"metal fragments: sandwich ""chicken caesar"	food	2020	02	2020-02	Q1	2020-Q1	metal	metal	4.64064572	50.63981435	4.64064572	50.63981435
213965	213965	2020-02-07	BVL Recalls (Germany)	Official	recall	herbs and spices	paprika	Germany	EU	Germany	EU	plastic foreign body	foreign bodies	plastic foreign body: schinken spicker colorful paprika lyoner	food	2020	02	2020-02	Q1	2020-Q1	plastic	plastic	10.38577693	51.10697903	10.38577693	51.10697903
213967	213967	2020-02-07	Food Safety Authority (Ireland)	Official	recall	milk and milk products	yogurt	United Kingdom	EU	Ireland	EU	metal pieces	foreign bodies	metal pieces: lidl milbona light yogurts	food	2020	02	2020-02	Q1	2020-Q1	metal	metal	-2.86563362	54.12387156	-8.13793167	53.1754426
213973	213973	2020-02-07	RASFF Portal	Official	alert	cereals and bakery products	rice	United Kingdom	EU	United Kingdom	EU	metal pieces	foreign bodies	metal pieces: dairy and rice desserts	food	2020	02	2020-02	Q1	2020-Q1	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
213974	213974	2020-02-07	RASFF Portal	Official	alert	fruits and vegetables	chickpea	Spain	EU	Germany	EU	glass fragments	foreign bodies	glass fragments: jar containing organic chickpeas with quinoa and vegetables	food	2020	02	2020-02	Q1	2020-Q1	glass	glass	-3.64754874	40.24448626	10.38577693	51.10697903
213919	213919	2020-02-06	BVL Recalls (Germany)	Official	recall	fruits and vegetables	chickpea	Germany	EU	Germany	EU	glass	foreign bodies	glass: organic chickpeas with quinoa and vegetables of the brand gutbio	food	2020	02	2020-02	Q1	2020-Q1	glass	glass	10.38577693	51.10697903	10.38577693	51.10697903
213789	213789	2020-01-31	RASFF Portal	Official	alert	cereals and bakery products	granola	United Kingdom	EU	Slovenia	EU	glass fragments	foreign bodies	glass fragments: granola	food	2020	01	2020-01	Q1	2020-Q1	glass	glass	-2.86563362	54.12387156	14.8044464	46.11555444
213752	213752	2020-01-30	Il Fatto Alimentare (Italy)	Others	lookout	fish and fish products	tuna	France	EU	Italy	EU	fragments	foreign bodies	fragments: rio mare tuna	food	2020	01	2020-01	Q1	2020-Q1	plastic	plastic	2.53618475	46.18700581	12.07000946	42.79663568
213749	213749	2020-01-28	CDPH Recalls (Canada)	Official	recall	milk and milk products	butter	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: 3 butter tart	food	2020	01	2020-01	Q1	2020-Q1	plastic	plastic	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
213607	213607	2019-12-04	Food Security Agency (Luxembourg)	Official	recall	milk and milk products	cheese	Luxembourg	EU	Luxembourg	EU	body	foreign bodies	body: cheddar	food	2019	12	2019-12	Q4	2019-Q4	other foreign body	other foreign body	6.07182681	49.76724687	6.07182681	49.76724687
213611	213611	2019-11-21	Food Security Agency (Luxembourg)	Official	recall	other food product / mixed	pollen	Luxembourg	EU	Luxembourg	EU	pieces of glass	foreign bodies	pieces of glass: pollen en pelotes 250g lune de miel	food	2019	11	2019-11	Q4	2019-Q4	glass	glass	6.07182681	49.76724687	6.07182681	49.76724687
213676	213676	2019-05-31	Food Security Agency (Luxembourg)	Official	recall	milk and milk products	bakery product	France	EU	Luxembourg	EU	possible body foreign mtalliques	foreign bodies	possible body foreign mtalliques: pizza cheeses	food	2019	05	2019-05	Q2	2019-Q2	other foreign body	other foreign body	2.53618475	46.18700581	6.07182681	49.76724687
213696	213696	2019-03-29	Food Security Agency (Luxembourg)	Official	recall	fruits and vegetables	apple	Luxembourg	EU	Luxembourg	EU	pieces of glass	foreign bodies	pieces of glass: apples	food	2019	03	2019-03	Q1	2019-Q1	glass	glass	6.07182681	49.76724687	6.07182681	49.76724687
213699	213699	2019-02-27	Food Security Agency (Luxembourg)	Official	recall	soups; broths; sauces and condiments	marinade paste	Luxembourg	EU	Luxembourg	EU	possible body	foreign bodies	possible body: tandoori marinade paste	food	2019	02	2019-02	Q1	2019-Q1	other foreign body	other foreign body	6.07182681	49.76724687	6.07182681	49.76724687
213725	213725	2018-12-11	Food Security Agency (Luxembourg)	Official	recall	cocoa and cocoa preparations; coffee and tea	milk chocolate	Luxembourg	EU	Luxembourg	EU	particles	foreign bodies	particles: milk chocolate	food	2018	12	2018-12	Q4	2018-Q4	other foreign body	other foreign body	6.07182681	49.76724687	6.07182681	49.76724687
213447	213447	2020-01-17	CDPH Recalls (Canada)	Official	recall	meat and meat products (other than poultry)	meat product	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: beef sausages (hot) made by four brothers	food	2020	01	2020-01	Q1	2020-Q1	bone	other foreign body	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
213454	13454	2020-01-14	CDPH Recalls (Canada)	Official	recall	fats and oils	margarine	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: nh margarine	food	2020	01	2020-01	Q1	2020-Q1	plastic	plastic	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
213455	13454	2020-01-14	CDPH Recalls (Canada)	Official	recall	fats and oils	margarine	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: soft margarine nh	food	2020	01	2020-01	Q1	2020-Q1	plastic	plastic	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
213456	13454	2020-01-14	CDPH Recalls (Canada)	Official	recall	fats and oils	margarine	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: soft margarine	food	2020	01	2020-01	Q1	2020-Q1	plastic	plastic	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
211819	211819	2019-12-11	CDPH Recalls (Canada)	Official	recall	milk and milk products	goat	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: cranberry goat's milk cheese	food	2019	12	2019-12	Q4	2019-Q4	plastic	plastic	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
211823	211823	2019-12-05	CDPH Recalls (Canada)	Official	recall	cereals and bakery products	quinoa	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: quinoa & ancient grains	food	2019	12	2019-12	Q4	2019-Q4	insects	insects	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
211825	11825	2019-12-03	CDPH Recalls (Canada)	Official	recall	cocoa and cocoa preparations; coffee and tea	bakery product	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: chocolate smart cake	food	2019	12	2019-12	Q4	2019-Q4	metal	metal	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
211826	11825	2019-12-03	CDPH Recalls (Canada)	Official	recall	cereals and bakery products	bakery product	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: raspberry cream smart cake	food	2019	12	2019-12	Q4	2019-Q4	metal	metal	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
211835	211835	2019-11-25	CDPH Recalls (Canada)	Official	recall	fruits and vegetables	fig	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: dried figs lerida size 5	food	2019	11	2019-11	Q4	2019-Q4	insects	insects	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
211844	211844	2019-11-19	CDPH Recalls (Canada)	Official	recall	fruits and vegetables	quinoa	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: vegetable quinoa	food	2019	11	2019-11	Q4	2019-Q4	insects	insects	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
211924	211924	2019-11-01	CDPH Recalls (Canada)	Official	recall	fruits and vegetables	garlic	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: roasted garlic & herb quinoa	food	2019	11	2019-11	Q4	2019-Q4	insects	insects	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
212896	212896	2019-09-17	CDPH Recalls (Canada)	Official	recall	fruits and vegetables	onion	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: fried onions	food	2019	09	2019-09	Q3	2019-Q3	metal	metal	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
212899	212899	2019-09-13	CDPH Recalls (Canada)	Official	recall	prepared dishes and snacks	crisp	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: extra crunchy tater crisps	food	2019	09	2019-09	Q3	2019-Q3	plastic	plastic	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
212900	212900	2019-09-12	CDPH Recalls (Canada)	Official	recall	fruits and vegetables	pea	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: iqf peas and carrots	food	2019	09	2019-09	Q3	2019-Q3	wood	other foreign body	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
212926	212926	2019-09-10	CDPH Recalls (Canada)	Official	recall	fruits and vegetables	pea	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: iqf peas and carrots	food	2019	09	2019-09	Q3	2019-Q3	wood	other foreign body	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
212934	212934	2019-09-05	CDPH Recalls (Canada)	Official	update	poultry meat and poultry meat products	meat product	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: chicken breast nuggets	food	2019	09	2019-09	Q3	2019-Q3	bone	other foreign body	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
212937	212937	2019-09-04	CDPH Recalls (Canada)	Official	update	poultry meat and poultry meat products	meat product	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: chicken breast nuggets	food	2019	09	2019-09	Q3	2019-Q3	bone	other foreign body	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
212945	212945	2019-08-30	CDPH Recalls (Canada)	Official	recall	poultry meat and poultry meat products	meat product	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: chicken breast nuggets	food	2019	08	2019-08	Q3	2019-Q3	bone	other foreign body	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
212946	12946	2019-08-30	CDPH Recalls (Canada)	Official	recall	poultry meat and poultry meat products	chicken	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: baked chicken samosas	food	2019	08	2019-08	Q3	2019-Q3	wood	other foreign body	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827
