ID	ID_incident	date_published	data_source	source_type	alert_type	raw_text_product	product_categoty	product	origin_country	origin_country_EU	notified_country	notified_country_EU	hazard_description	hazard_group	summary	food_feed_fcm	date_published_year	date_published_month	date_published_year_month	date_published_quarter	date_published_year_quarter	long.origin	lat.origin	long.notified	lat.notified	long.origin.rand	lat.origin.rand	long.notified.rand	lat.notified.rand	contaminant	contaminant2
215601	215601	2020-03-03	CDPH Recalls (Canada)	Official	recall	Notification - Tamek brand Sour Cherry Jam with Pectin recalled due to presence of cherry pits	fruits and vegetables	cherry	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: sour cherry jam with pectin	food	2020	03	2020-03	Q1	2020-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-75.49367123701919	79.68736070507708	-53.150104675095164	47.182446820695986	other foreign body	other foreign body
215494	215494	2020-03-06	BVL Recalls (Germany)	Official	recall	Warning for the product uncle ben's original long grain rice in cooking bags (10 min; 1 kg) for it could be that in a few packs of the product; small metal fragments.	cereals and bakery products	rice	Germany	EU	Germany	EU	metal fragments	foreign bodies	metal fragments: uncle ben's original long grain rice in cooking bags (10 min; 1 kg)	food	2020	03	2020-03	Q1	2020-Q1	10.38577693	51.10697903	10.38577693	51.10697903	10.349021188696199	53.59131269518004	7.731222874980107	52.55508696165699	metal	metal
215506	215506	2020-03-06	RASFF Portal	Official	alert	metal particles (0.5-1 cm) in long grain rice from Belgium	cereals and bakery products	rice	Belgium	EU	Belgium	EU	metal particles	foreign bodies	metal particles: long grain rice	food	2020	03	2020-03	Q1	2020-Q1	4.64064572	50.63981435	4.64064572	50.63981435	3.696551247155018	50.785947850295855	5.366749240188202	50.90912403220615	metal	metal
215456	215456	2020-03-05	Il Fatto Alimentare (Italy)	Others	recall	The possible presence of glass: Hyper invokes the sauce ready tomatoes tomatoes	fruits and vegetables	tomato	Italy	EU	Italy	EU	possible presence of glass	foreign bodies	possible presence of glass: ready tomatoes tomatoes	food	2020	03	2020-03	Q1	2020-Q1	12.07000946	42.79663568	12.07000946	42.79663568	8.526818718498921	39.29341131896494	13.1766730019693	42.43811912977107	glass	glass
215417	215417	2020-03-04	RASFF Portal	Official	information for attention	metal pieces in chicken sandwich from the United Kingdom	poultry meat and poultry meat products	bakery product	United Kingdom	EU	United Kingdom	EU	metal pieces	foreign bodies	metal pieces: chicken sandwich	food	2020	03	2020-03	Q1	2020-Q1	-2.86563362	54.12387156	-2.86563362	54.12387156	-1.1824784056458295	52.05802925135486	0.8268866971819939	51.22428091975999	metal	metal
215373	215373	2020-03-03	RASFF Portal	Official	alert	glass or plastic fragments in frozen sliced savoy cabbage from Belgium	fruits and vegetables	cabbage	Belgium	EU	Germany	EU	glass fragments	foreign bodies	glass fragments: frozen sliced savoy cabbage	food	2020	03	2020-03	Q1	2020-Q1	4.64064572	50.63981435	10.38577693	51.10697903	4.177069108184204	50.36650121735261	13.095023992009654	52.98446693584171	plastic	plastic
215326	215326	2020-02-28	RASFF Portal	Official	information for follow-up	metal wires in salami from Austria	meat and meat products (other than poultry)	pork	Austria	EU	Germany	EU	metal wires	foreign bodies	metal wires: salami	food	2020	02	2020-02	Q1	2020-Q1	14.12647809	47.58549847	10.38577693	51.10697903	15.012399476432346	48.353142712392135	13.740989300400875	51.60751969079934	metal	metal
215267	215267	2020-02-28	RASFF Portal	Official	alert	bone fragments (up to 2 cm) in salami for cats from Hungary	pet food	cat	Hungary	EU	Slovakia	EU	bone fragments	foreign bodies	bone fragments: salami for cats	feed	2020	02	2020-02	Q1	2020-Q1	19.39559381	47.16277712	19.47905212	48.70547175	20.915575975472184	47.64891806671627	20.50448628459236	48.58641048844385	bone	other foreign body
215274	215274	2020-02-27	RASFF Portal	Official	alert	plastic fragments (U-shaped; <5 mm) in oligofructose powder from Belgium	herbs and spices	powder	Belgium	EU	Belgium	EU	plastic fragments	foreign bodies	plastic fragments: oligofructose powder	food	2020	02	2020-02	Q1	2020-Q1	4.64064572	50.63981435	4.64064572	50.63981435	5.714106803739769	50.52631205542742	4.4530927684441926	50.44671407244582	plastic	plastic
215203	215203	2020-02-27	Il Fatto Alimentare (Italy)	Others	recall	Called steamed shrimp Ta-Tung: fragments of plastic in the shoots of bamboo are found between the ingredients	crustaceans and products thereof	shrimp	Italy	EU	Italy	EU	fragments	foreign bodies	fragments: steamed shrimp	food	2020	02	2020-02	Q1	2020-Q1	12.07000946	42.79663568	12.07000946	42.79663568	9.717712232463716	44.29358232170269	11.268516097731002	43.79902787187426	plastic	plastic
215191	15191	2020-02-13	CDPH Recalls (Canada)	Official	recall	Notification - Centennial Foodservice brand and Good Boucher brand ground beef products recalled due to pieces of plastic	meat and meat products (other than poultry)	beef	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: beef chuck burgers 72 g	food	2020	02	2020-02	Q1	2020-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-81.18467997386904	63.538370185100376	-139.6960629574212	62.384747231424974	plastic	plastic
215192	15191	2020-02-13	CDPH Recalls (Canada)	Official	recall	Notification - Centennial Foodservice brand and Good Boucher brand ground beef products recalled due to pieces of plastic	meat and meat products (other than poultry)	beef	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: beef chuck patties 6 oz	food	2020	02	2020-02	Q1	2020-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-78.43575141070946	43.832614971690376	-100.90237118366704	54.96231948699078	plastic	plastic
215193	15191	2020-02-13	CDPH Recalls (Canada)	Official	recall	Notification - Centennial Foodservice brand and Good Boucher brand ground beef products recalled due to pieces of plastic	meat and meat products (other than poultry)	beef	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: beef chuck patties 7 oz	food	2020	02	2020-02	Q1	2020-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-133.50037778968706	58.921763705217096	-91.1952839348361	53.01514881192968	plastic	plastic
215194	15191	2020-02-13	CDPH Recalls (Canada)	Official	recall	Notification - Centennial Foodservice brand and Good Boucher brand ground beef products recalled due to pieces of plastic	meat and meat products (other than poultry)	beef	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: beef chuck patties 8 oz	food	2020	02	2020-02	Q1	2020-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-65.07616211180094	44.90418814831711	-63.747601363101026	81.93082433980932	plastic	plastic
215195	15191	2020-02-13	CDPH Recalls (Canada)	Official	recall	Notification - Centennial Foodservice brand and Good Boucher brand ground beef products recalled due to pieces of plastic	meat and meat products (other than poultry)	beef	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: beef brisket patties 8 oz	food	2020	02	2020-02	Q1	2020-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-78.34660208238492	81.86954290096519	-125.00619442704686	59.8556095455693	plastic	plastic
215196	15191	2020-02-13	CDPH Recalls (Canada)	Official	recall	Notification - Centennial Foodservice brand and Good Boucher brand ground beef products recalled due to pieces of plastic	meat and meat products (other than poultry)	beef	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: lean ground beef pure chuck	food	2020	02	2020-02	Q1	2020-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-127.54534433581937	69.16877860041129	-133.9580236654764	67.29886316631267	plastic	plastic
215179	215179	2020-02-26	RASFF Portal	Official	information for attention	foreign body (piece of gravel) in frozen prefried Vietnamese chicken nem from Hungary	poultry meat and poultry meat products	chicken	Hungary	EU	France	EU	foreign body	foreign bodies	foreign body: frozen prefried vietnamese chicken nem	food	2020	02	2020-02	Q1	2020-Q1	19.39559381	47.16277712	2.53618475	46.18700581	21.243003757721368	46.431210424433324	6.90199615103135	45.26735185721254	stones or soil	other foreign body
215148	215148	2020-02-26	Il Fatto Alimentare (Italy)	Others	recall	Another recall of capsules compatible Sweet Taste: involved Conad free Coffee; tea Leoni and Meseta. Can release the fragments of plastic	cocoa and cocoa preparations; coffee and tea	tea	Italy	EU	Italy	EU	the particles	foreign bodies	the particles: tea leoni	food	2020	02	2020-02	Q1	2020-Q1	12.07000946	42.79663568	12.07000946	42.79663568	13.52624964050214	43.19138163547598	16.25526238496433	39.95044206329017	plastic	plastic
215156	215156	2020-02-26	Food Security Agency (Luxembourg)	Official	recall	Reminder: yogurt with fruit and yogurt yellow fruit of the trademark Auchan - presence of any of a body abroad; rubber-like flexible	fruits and vegetables	fruit	Luxembourg	EU	Luxembourg	EU	body	foreign bodies	body: yaourt aux fruits	food	2020	02	2020-02	Q1	2020-Q1	6.07182681	49.76724687	6.07182681	49.76724687	6.027170371119022	50.14166537603268	6.13899233460555	49.580741926065635	plastic	plastic
215055	215055	2020-02-25	AFSCA Recalls (Belgium)	Official	recall	possible presence of pieces of plastic in a product used for the manufacture of these prepared dishes (bamboo shoots)	crustaceans and products thereof	shrimp	Belgium	EU	Belgium	EU	plastic	foreign bodies	plastic: shrimp	food	2020	02	2020-02	Q1	2020-Q1	4.64064572	50.63981435	4.64064572	50.63981435	4.6689005321428025	50.480169425743625	4.083271252646425	51.306053895442105	plastic	plastic
215081	215081	2020-02-25	Il Fatto Alimentare (Italy)	Others	lookout	Listeria in pork salami from italy and Salmonella in food for dogs from Poland Withdrawn from the european market 56 products	pet food	dog	Italy	EU	Italy	EU	glass particles	foreign bodies	glass particles: dogs	feed	2020	02	2020-02	Q1	2020-Q1	12.07000946	42.79663568	12.07000946	42.79663568	14.852499582774804	37.4676420215696	10.711095456491385	44.758267772305636	glass	glass
215048	215048	2020-02-24	RASFF Portal	Official	information for attention	metal wires (2 cm) in chilled beef meal Stroganoff from the Czech Republic	meat and meat products (other than poultry)	beef	Czech Republic	EU	Czech Republic	EU	metal wires	foreign bodies	metal wires: chilled beef meal stroganoff	food	2020	02	2020-02	Q1	2020-Q1	15.31240065	49.73341073	15.31240065	49.73341073	13.06177085116622	49.776735355798024	15.447816354251641	48.99531304678595	metal	metal
215028	215028	2020-02-07	CDPH Recalls (Canada)	Official	recall	Notification - Ground Lamb recalled due to pieces of plastic	meat and meat products (other than poultry)	lamb	Canada	non_EU	Canada	non_EU	extraneous material	foreign bodies	extraneous material: ground lamb	food	2020	02	2020-02	Q1	2020-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-123.55653745514095	58.294460302390235	-88.64900740789011	51.55039786008811	plastic	plastic
214004	214004	2020-02-07	Food Security Agency (Luxembourg)	Official	recall	Reminder: Sandwich chicken Csar and bacon - Presence of possible fragments mtalliques	meat and meat products (other than poultry)	pork	Luxembourg	EU	Luxembourg	EU	possible fragments mtalliques	foreign bodies	possible fragments mtalliques: sandwich poulet csar et bacon	food	2020	02	2020-02	Q1	2020-Q1	6.07182681	49.76724687	6.07182681	49.76724687	5.980309052065628	49.58424198421316	5.977650521656892	49.95628578095534	other foreign body	other foreign body
214992	214992	2020-02-22	BVL Recalls (Germany)	Official	recall	Warning for the product dwarf meadow onion melt 250g for it is not excluded that glass is a foreign body in a single glass of the product. due to the potential risk of injury is therefore not recommended to the consumption of the affected product urgently.	fruits and vegetables	onion	Germany	EU	Germany	EU	foreign body	foreign bodies	foreign body: dwarf meadow onion melt 250g	food	2020	02	2020-02	Q1	2020-Q1	10.38577693	51.10697903	10.38577693	51.10697903	7.9342605320786355	53.38984812985053	6.394359262561087	50.40682438116178	glass	glass
214974	214974	2020-02-21	RASFF Portal	Official	information for attention	sharp plastic fragment (2.5 cm) in frozen cocoa curd cheesecake from Germany	milk and milk products	bakery product	Germany	EU	Germany	EU	plastic fragments	foreign bodies	plastic fragments: frozen cocoa curd cheesecake	food	2020	02	2020-02	Q1	2020-Q1	10.38577693	51.10697903	10.38577693	51.10697903	8.410535963819832	49.67359498422386	11.010896826706377	50.299188390078704	plastic	plastic
214950	214950	2020-02-20	RASFF Portal	Official	alert	impurities (Ambrosia artemisifolia 4025 mg/kg - ppm) in feed for parrots from Hungary	pet food	parrot	Hungary	EU	Romania	EU	impurities	foreign bodies	impurities: feed for parrots	feed	2020	02	2020-02	Q1	2020-Q1	19.39559381	47.16277712	24.97293286	45.85242939	21.736670077808874	47.692132300170414	24.43913940458417	44.316250579042126	other foreign body	other foreign body
214956	214956	2020-02-19	RASFF Portal	Official	alert	plastic fragments in organic grated cheese from Germany	milk and milk products	cheese	Germany	EU	Germany	EU	plastic fragments	foreign bodies	plastic fragments: organic grated cheese	food	2020	02	2020-02	Q1	2020-Q1	10.38577693	51.10697903	10.38577693	51.10697903	7.472635771398176	53.73430934804231	13.579655606024648	48.78885188665275	plastic	plastic
214888	214888	2020-02-19	BVL Recalls (Germany)	Official	recall	Warning for the product andechser natur organic grated cheese for in the product is blue; very small (about 3.2 mm) can contain pieces of blue plastic his	milk and milk products	cheese	Germany	EU	Germany	EU	blue plastic	foreign bodies	blue plastic: andechser natur organic grated cheese	food	2020	02	2020-02	Q1	2020-Q1	10.38577693	51.10697903	10.38577693	51.10697903	9.246059356060517	52.48563392622723	9.738004572286716	50.106571153908526	plastic	plastic
214789	214789	2020-02-18	Food Safety Authority (Ireland)	Official	recall	Recall of Iceland Vegetable Lasagne due to Possible Presence of Plastic or Rubber	fruits and vegetables	bakery product	France	EU	Ireland	EU	plastic	foreign bodies	plastic: iceland vegetable lasagne; pack size: 500g	food	2020	02	2020-02	Q1	2020-Q1	2.53618475	46.18700581	-8.13793167	53.1754426	2.9233212030267097	45.71410473776346	-6.897700728770153	53.9740162464265	plastic	plastic
214801	214801	2020-02-18	RASFF Portal	Official	alert	glass particles (1x7 mm) in cola-flavoured carbonated drink from Italy with bottles from Greece and Austria	non-alcoholic beverages	cola drink	Austria	EU	Italy	EU	glass particles	foreign bodies	glass particles: colaflavoured carbonated drink	food	2020	02	2020-02	Q1	2020-Q1	14.12647809	47.58549847	12.07000946	42.79663568	14.032627411274426	46.88359140865017	12.26055392701655	43.138999299319394	glass	glass
214803	214803	2020-02-18	RASFF Portal	Official	alert	possible presence of plastic in vegetable lasagne from France	prepared dishes and snacks	bakery product	France	EU	United Kingdom	EU	plastic	foreign bodies	plastic: vegetable lasagne	food	2020	02	2020-02	Q1	2020-Q1	2.53618475	46.18700581	-2.86563362	54.12387156	5.112178522566996	46.380115876170066	-4.097705853987069	58.607624533162614	plastic	plastic
214815	214815	2020-02-18	Il Fatto Alimentare (Italy)	Others	recall	Coca-Cola calls for the possible presence of glass fragments; eight batches of bottles	non-alcoholic beverages	coca cola	Italy	EU	Italy	EU	glass fragments	foreign bodies	glass fragments: cocacola calls	food	2020	02	2020-02	Q1	2020-Q1	12.07000946	42.79663568	12.07000946	42.79663568	9.269253798716573	40.90125197444691	12.780401319574581	45.85647780529959	glass	glass
