ID,ID_incident,date_published,data_source,data_source_name,data_source_country,source_type,alert_type,raw_text_product,product_categoty,product,origin_country,origin_country_EU,notified_country,notified_country_EU,hazard_description,hazard_group,summary,food_feed_fcm,date_published_year,date_published_month,date_published_year_month,date_published_quarter,date_published_year_quarter,date_published_fulltime,alert_type_large,long.origin,lat.origin,long.notified,lat.notified,long.origin.rand,lat.origin.rand,long.notified.rand,lat.notified.rand,contaminant,contaminant2
215747,215747,2020-03-13,FoodSafetyNews.com,FoodSafetyNews.com,USA,Others,recall,Idaho's WinCo grocery stores recall frozen berry products from Washington state farm,fruits and vegetables,bag berry medley bag,United States of America,non_EU,United States of America,non_EU,bags and frozen berry medley in both and oz bags,foreign bodies,bags and frozen berry medley in both and oz bags: bags and frozen berry medley in both and oz. bags,food,2020,03,2020-03,Q1,2020-Q1,2020-03-13 00:00:00 +00:00,recall,-112.46167057,45.67955203,-112.46167057,45.67955203,-113.28795624681466,41.69883653748215,-112.2803639711307,37.18416282116762,other foreign body,other foreign body
215748,215748,2020-03-13,BVL Recalls (Germany),BVL Recalls,Germany,Official,recall,Warning for the product panini rustico; variety; nature for it cannot be excluded that in the affected product in a single metallic foreign body cases may be included.,NA,variety,Germany,EU,Germany,EU,single metallic foreign body cases,foreign bodies,single metallic foreign body cases: panini rustico; variety; nature,food,2020,03,2020-03,Q1,2020-Q1,2020-03-13 00:00:00 +00:00,recall,10.38577693,51.10697903,10.38577693,51.10697903,9.47127703454401,49.70837660991903,9.501428296372914,52.75433943300213,metal,metal
215750,215750,2020-03-13,Food Safety Authority (Ireland),Food Safety Authority,Ireland,Official,recall,Recall of Branston Pickle Products Due to Presence of Pieces of Plastic,NA,table,United Kingdom,UK,Ireland,EU,plastic,foreign bodies,plastic: see table below.,food,2020,03,2020-03,Q1,2020-Q1,2020-03-13 00:00:00 +00:00,recall,-2.86563362,54.12387156,-8.13793167,53.1754426,-3.120041036341424,55.70253004178256,-6.342757685295309,53.57651905939066,plastic,plastic
215756,215756,2020-03-13,RASFF Portal,RASFF Portal,EU,Official,alert,plastic fragments in chilled marinated mushrooms spread from Belgium,fruits and vegetables,mushroom,Belgium,EU,Belgium,EU,plastic fragments,foreign bodies,plastic fragments: chilled marinated mushrooms spread,food,2020,03,2020-03,Q1,2020-Q1,2020-03-13 00:00:00 +00:00,alert,4.64064572,50.63981435,4.64064572,50.63981435,5.998744551692466,50.55855040696059,5.799612844049162,50.519858372879185,plastic,plastic
215771,215771,2020-03-13,Agriculture & Food Agency (Croatia),Agriculture & Food Agency,Croatia,Official,recall,NOTICE TO CONSUMERS about the recall of products serves LOCAL SAW,NA,NA,Croatia,EU,Croatia,EU,object identifier approved origin,foreign bodies,object identifier approved origin:,food,2020,03,2020-03,Q1,2020-Q1,2020-03-13 00:00:00 +00:00,recall,16.40413079,45.08047284,16.40413079,45.08047284,15.681721909324247,43.941792697273016,14.803555272802118,44.99426899461197,other foreign body,other foreign body
215774,215774,2020-03-13,Food Administration (Slovenia),Food Administration,Slovenia,Official,recall,Recall ajvarja on the market; due to the possible presence of foreign bodies,NA,NA,Slovenia,EU,Slovenia,EU,foreign bodies,foreign bodies,foreign bodies:,food,2020,03,2020-03,Q1,2020-Q1,2020-03-13 00:00:00 +00:00,recall,14.8044464,46.11555444,14.8044464,46.11555444,14.893175136635813,46.272016670782364,15.580024730780668,46.12513115520923,other foreign body,other foreign body
215785,215785,2020-03-12,Trading Standards (UK),Trading Standards,UK,Official,recall,various Branston Pickle products,fruits and vegetables,pickle,United Kingdom,UK,United Kingdom,UK,plastic,foreign bodies,plastic: branston pickle products,food,2020,03,2020-03,Q1,2020-Q1,2020-03-12 00:00:00 +00:00,recall,-2.86563362,54.12387156,-2.86563362,54.12387156,-4.745753498900928,56.75374943903145,-5.968344419939976,57.539824364485646,plastic,plastic
215669,215669,2020-03-11,RASFF Portal,RASFF Portal,EU,Official,information for attention,foreign body (poisonous spider) in chilled samphire from the Netherlands,NA,NA,Netherlands,EU,Belgium,EU,foreign body,foreign bodies,foreign body: chilled samphire,food,2020,03,2020-03,Q1,2020-Q1,2020-03-11 00:00:00 +00:00,information for attention,5.2814735,52.10080804,4.64064572,50.63981435,6.8256083521823,53.325785369270406,4.527671363991606,51.291466598093606,other foreign body,other foreign body
215675,15675,2020-03-11,FSA Alerts & Recalls (UK),FSA Alerts & Recalls,UK,Official,recall,Mizkan Euro recalls Branston Pickle products because they may contain pieces of plastic,fruits and vegetables,pickle,United Kingdom,UK,United Kingdom,UK,plastic,foreign bodies,plastic: branston original pickle,food,2020,03,2020-03,Q1,2020-Q1,2020-03-11 00:00:00 +00:00,recall,-2.86563362,54.12387156,-2.86563362,54.12387156,-6.3851407068830355,54.78317203024447,-2.8896392430866675,50.75376432059541,plastic,plastic
215676,15675,2020-03-11,FSA Alerts & Recalls (UK),FSA Alerts & Recalls,UK,Official,recall,Mizkan Euro recalls Branston Pickle products because they may contain pieces of plastic,fruits and vegetables,pickle,United Kingdom,UK,United Kingdom,UK,plastic,foreign bodies,plastic: branston original sweet pickle,food,2020,03,2020-03,Q1,2020-Q1,2020-03-11 00:00:00 +00:00,recall,-2.86563362,54.12387156,-2.86563362,54.12387156,1.378114963817012e-4,52.750410136543394,-3.7555034800075413,56.80429879176309,plastic,plastic
215677,15675,2020-03-11,FSA Alerts & Recalls (UK),FSA Alerts & Recalls,UK,Official,recall,Mizkan Euro recalls Branston Pickle products because they may contain pieces of plastic,fruits and vegetables,pickle,United Kingdom,UK,United Kingdom,UK,plastic,foreign bodies,plastic: branston squeezy smooth pickle,food,2020,03,2020-03,Q1,2020-Q1,2020-03-11 00:00:00 +00:00,recall,-2.86563362,54.12387156,-2.86563362,54.12387156,-0.41909182602509265,51.79137394730931,-3.415866064098116,52.24348127859842,plastic,plastic
215678,15675,2020-03-11,FSA Alerts & Recalls (UK),FSA Alerts & Recalls,UK,Official,recall,Mizkan Euro recalls Branston Pickle products because they may contain pieces of plastic,fruits and vegetables,pickle,United Kingdom,UK,United Kingdom,UK,plastic,foreign bodies,plastic: branston smooth pickle,food,2020,03,2020-03,Q1,2020-Q1,2020-03-11 00:00:00 +00:00,recall,-2.86563362,54.12387156,-2.86563362,54.12387156,-3.3606662714895847,50.89099882553185,0.25245659696609657,53.3481442288376,plastic,plastic
215679,15675,2020-03-11,FSA Alerts & Recalls (UK),FSA Alerts & Recalls,UK,Official,recall,Mizkan Euro recalls Branston Pickle products because they may contain pieces of plastic,NA,chunk,United Kingdom,UK,United Kingdom,UK,plastic,foreign bodies,plastic: branston small chunk,food,2020,03,2020-03,Q1,2020-Q1,2020-03-11 00:00:00 +00:00,recall,-2.86563362,54.12387156,-2.86563362,54.12387156,-3.3149449914270104,55.637783180150976,-3.2438505934993236,54.21997135258022,plastic,plastic
215719,15719,2020-03-06,CDPH Recalls (Canada),CDPH Recalls,Canada,Official,recall,Notification - PC Organics brand milk recalled due to non-harmful extraneous material (metal dust),milk and milk products,milk,Canada,non_EU,Canada,non_EU,extraneous material,foreign bodies,extraneous material: fresh partly skimmed milk; 2% m.f.,food,2020,03,2020-03,Q1,2020-Q1,2020-03-06 00:00:00 +00:00,recall,-98.307757230000007,61.36206827,-98.307757230000007,61.36206827,-93.54480398685794,56.95298717948463,-113.02244999726425,75.51995638919598,metal,metal
215720,15719,2020-03-06,CDPH Recalls (Canada),CDPH Recalls,Canada,Official,recall,Notification - PC Organics brand milk recalled due to non-harmful extraneous material (metal dust),milk and milk products,milk,Canada,non_EU,Canada,non_EU,extraneous material,foreign bodies,extraneous material: fresh partly skimmed milk; 1% m.f.,food,2020,03,2020-03,Q1,2020-Q1,2020-03-06 00:00:00 +00:00,recall,-98.307757230000007,61.36206827,-98.307757230000007,61.36206827,-118.32278357621107,55.18274900520238,-118.62611072178572,61.435953089629336,metal,metal
215623,215623,2020-03-09,RASFF Portal,RASFF Portal,EU,Official,alert,foreign body (black; spiky foreign body) in gluten free bread from Germany,cereals and bakery products,bakery product,Germany,EU,Germany,EU,foreign body,foreign bodies,foreign body: gluten free bread,food,2020,03,2020-03,Q1,2020-Q1,2020-03-09 00:00:00 +00:00,alert,10.38577693,51.10697903,10.38577693,51.10697903,10.497653799328832,49.339601947199135,6.721129534191919,51.03024375917434,other foreign body,other foreign body
215630,215630,2020-03-07,NVWA Recalls (Netherlands),NVWA Recalls,Netherlands,Official,recall,"
Important safety warning bag with decoration FIR tree (indoor allergens)",cereals and bakery products,wheat,Netherlands,EU,Netherlands,EU,the bag,foreign bodies,the bag: wheat,food,2020,03,2020-03,Q1,2020-Q1,2020-03-07 00:00:00 +00:00,recall,5.2814735,52.10080804,5.2814735,52.10080804,5.6431497515402675,51.50209636977657,5.868463619128345,53.114922239211424,other foreign body,other foreign body
215593,15593,2020-03-06,CDPH Recalls (Canada),CDPH Recalls,Canada,Official,recall,Notification - Neilson brand; Neilson Trutaste brand and Nutrilait brand milk recalled due to non-harmful extraneous material (metal dust),milk and milk products,milk,Canada,non_EU,Canada,non_EU,extraneous material,foreign bodies,extraneous material: partly skimmed milk; 1% m.f.; microfiltered,food,2020,03,2020-03,Q1,2020-Q1,2020-03-06 00:00:00 +00:00,recall,-98.307757230000007,61.36206827,-98.307757230000007,61.36206827,-138.0144881478476,63.52405822432297,-66.58365349850354,82.10035669821741,metal,metal
215594,15593,2020-03-06,CDPH Recalls (Canada),CDPH Recalls,Canada,Official,recall,Notification - Neilson brand; Neilson Trutaste brand and Nutrilait brand milk recalled due to non-harmful extraneous material (metal dust),milk and milk products,milk,Canada,non_EU,Canada,non_EU,extraneous material,foreign bodies,extraneous material: partly skimmed organic milk; 2% m.f.,food,2020,03,2020-03,Q1,2020-Q1,2020-03-06 00:00:00 +00:00,recall,-98.307757230000007,61.36206827,-98.307757230000007,61.36206827,-77.01476772994407,67.5619491619086,-84.57359987257789,54.39928431727549,metal,metal
215595,15593,2020-03-06,CDPH Recalls (Canada),CDPH Recalls,Canada,Official,recall,Notification - Neilson brand; Neilson Trutaste brand and Nutrilait brand milk recalled due to non-harmful extraneous material (metal dust),milk and milk products,milk,Canada,non_EU,Canada,non_EU,extraneous material,foreign bodies,extraneous material: partly skimmed milk; 2% m.f.; microfiltered,food,2020,03,2020-03,Q1,2020-Q1,2020-03-06 00:00:00 +00:00,recall,-98.307757230000007,61.36206827,-98.307757230000007,61.36206827,-104.87530979958541,63.08757272880813,-101.13022101462684,64.2769636883727,metal,metal
215601,215601,2020-03-03,CDPH Recalls (Canada),CDPH Recalls,Canada,Official,recall,Notification - Tamek brand Sour Cherry Jam with Pectin recalled due to presence of cherry pits,fruits and vegetables,cherry,Canada,non_EU,Canada,non_EU,extraneous material,foreign bodies,extraneous material: sour cherry jam with pectin,food,2020,03,2020-03,Q1,2020-Q1,2020-03-03 00:00:00 +00:00,recall,-98.307757230000007,61.36206827,-98.307757230000007,61.36206827,-70.68384503930805,51.52627383687316,-63.28689437691604,57.8298852105891,other foreign body,other foreign body
215494,215494,2020-03-06,BVL Recalls (Germany),BVL Recalls,Germany,Official,recall,Warning for the product uncle ben's original long grain rice in cooking bags (10 min; 1 kg) for it could be that in a few packs of the product; small metal fragments.,cereals and bakery products,rice,Germany,EU,Germany,EU,metal fragments,foreign bodies,metal fragments: uncle ben's original long grain rice in cooking bags (10 min; 1 kg),food,2020,03,2020-03,Q1,2020-Q1,2020-03-06 00:00:00 +00:00,recall,10.38577693,51.10697903,10.38577693,51.10697903,9.46006342105714,52.05417201351272,9.867072497279999,54.647470120767416,metal,metal
215506,215506,2020-03-06,RASFF Portal,RASFF Portal,EU,Official,alert,metal particles (0.5-1 cm) in long grain rice from Belgium,cereals and bakery products,rice,Belgium,EU,Belgium,EU,metal particles,foreign bodies,metal particles: long grain rice,food,2020,03,2020-03,Q1,2020-Q1,2020-03-06 00:00:00 +00:00,alert,4.64064572,50.63981435,4.64064572,50.63981435,4.352793048204772,51.26283443060542,4.4832040861696525,51.35149458956806,metal,metal
215456,215456,2020-03-05,Il Fatto Alimentare (Italy),Il Fatto Alimentare,Italy,Others,recall,The possible presence of glass: Hyper invokes the sauce ready tomatoes tomatoes,fruits and vegetables,tomato,Italy,EU,Italy,EU,possible presence of glass,foreign bodies,possible presence of glass: ready tomatoes tomatoes,food,2020,03,2020-03,Q1,2020-Q1,2020-03-05 00:00:00 +00:00,recall,12.07000946,42.79663568,12.07000946,42.79663568,11.353842533589429,45.51818822933103,12.185022795005573,46.07920805594722,glass,glass
215417,215417,2020-03-04,RASFF Portal,RASFF Portal,EU,Official,information for attention,metal pieces in chicken sandwich from the United Kingdom,poultry meat and poultry meat products,bakery product,United Kingdom,UK,United Kingdom,UK,metal pieces,foreign bodies,metal pieces: chicken sandwich,food,2020,03,2020-03,Q1,2020-Q1,2020-03-04 00:00:00 +00:00,information for attention,-2.86563362,54.12387156,-2.86563362,54.12387156,-4.955551941788414,56.153848380393946,-3.9957668506345554,52.54437858638042,metal,metal
215373,215373,2020-03-03,RASFF Portal,RASFF Portal,EU,Official,alert,glass or plastic fragments in frozen sliced savoy cabbage from Belgium,fruits and vegetables,cabbage,Belgium,EU,Germany,EU,glass fragments,foreign bodies,glass fragments: frozen sliced savoy cabbage,food,2020,03,2020-03,Q1,2020-Q1,2020-03-03 00:00:00 +00:00,alert,4.64064572,50.63981435,10.38577693,51.10697903,4.0650712063743235,51.07188375512094,7.7464867561012625,51.6553349795459,plastic,plastic
215326,215326,2020-02-28,RASFF Portal,RASFF Portal,EU,Official,information for follow-up,metal wires in salami from Austria,meat and meat products (other than poultry),pork,Austria,EU,Germany,EU,metal wires,foreign bodies,metal wires: salami,food,2020,02,2020-02,Q1,2020-Q1,2020-02-28 00:00:00 +00:00,update,14.12647809,47.58549847,10.38577693,51.10697903,15.758938470010287,48.219633014078404,11.175913223007866,48.75607653445018,metal,metal
215267,215267,2020-02-28,RASFF Portal,RASFF Portal,EU,Official,alert,bone fragments (up to 2 cm) in salami for cats from Hungary,pet food,cat,Hungary,EU,Slovakia,EU,bone fragments,foreign bodies,bone fragments: salami for cats,feed,2020,02,2020-02,Q1,2020-Q1,2020-02-28 00:00:00 +00:00,alert,19.39559381,47.16277712,19.47905212,48.70547175,16.962567229356935,47.32911686007312,17.245738174287087,48.54274736983777,bone,other foreign body
215274,215274,2020-02-27,RASFF Portal,RASFF Portal,EU,Official,alert,plastic fragments (U-shaped; <5 mm) in oligofructose powder from Belgium,herbs and spices,powder,Belgium,EU,Belgium,EU,plastic fragments,foreign bodies,plastic fragments: oligofructose powder,food,2020,02,2020-02,Q1,2020-Q1,2020-02-27 00:00:00 +00:00,alert,4.64064572,50.63981435,4.64064572,50.63981435,3.294795212229826,51.18465357881667,5.230255843946095,50.84670294489315,plastic,plastic
215203,215203,2020-02-27,Il Fatto Alimentare (Italy),Il Fatto Alimentare,Italy,Others,recall,Called steamed shrimp Ta-Tung: fragments of plastic in the shoots of bamboo are found between the ingredients,crustaceans and products thereof,shrimp,Italy,EU,Italy,EU,fragments,foreign bodies,fragments: steamed shrimp,food,2020,02,2020-02,Q1,2020-Q1,2020-02-27 00:00:00 +00:00,recall,12.07000946,42.79663568,12.07000946,42.79663568,11.160046371965521,46.62736582662568,15.716522802660695,40.815169731444456,plastic,plastic
215191,15191,2020-02-13,CDPH Recalls (Canada),CDPH Recalls,Canada,Official,recall,Notification - Centennial Foodservice brand and Good Boucher brand ground beef products recalled due to pieces of plastic,meat and meat products (other than poultry),beef,Canada,non_EU,Canada,non_EU,extraneous material,foreign bodies,extraneous material: beef chuck burgers 72 g,food,2020,02,2020-02,Q1,2020-Q1,2020-02-13 00:00:00 +00:00,recall,-98.307757230000007,61.36206827,-98.307757230000007,61.36206827,-131.5548152414264,57.92087328320069,-89.84816674074159,68.73238145095733,plastic,plastic
215192,15191,2020-02-13,CDPH Recalls (Canada),CDPH Recalls,Canada,Official,recall,Notification - Centennial Foodservice brand and Good Boucher brand ground beef products recalled due to pieces of plastic,meat and meat products (other than poultry),beef,Canada,non_EU,Canada,non_EU,extraneous material,foreign bodies,extraneous material: beef chuck patties 6 oz,food,2020,02,2020-02,Q1,2020-Q1,2020-02-13 00:00:00 +00:00,recall,-98.307757230000007,61.36206827,-98.307757230000007,61.36206827,-101.85974683914776,64.6940143494593,-116.34041073326004,63.21117414613935,plastic,plastic
