ID	ID_incident	date_published	data_source	source_type	alert_type	raw_text_product	product_categoty	product	origin_country	origin_country_EU	notified_country	notified_country_EU	hazard_description	hazard_group	summary	food_feed_fcm	date_published_year	date_published_month	date_published_year_month	date_published_quarter	date_published_year_quarter	long.origin	lat.origin	long.notified	lat.notified	long.origin.rand	lat.origin.rand	long.notified.rand	lat.notified.rand	hazard_type	hazard_type_large
217493	217493	2020-04-14	Food Poisoning Bulletin (US)	Others	recall	Roasted Salted Deluxe Mixed Nuts Recalled For Undeclared Peanuts	nuts; nut products and seeds	nut	United States of America	non_EU	United States of America	non_EU	undeclared peanuts	allergens	undeclared peanuts: roasted salted deluxe mixed nuts	food	2020	04	2020-04	Q2	2020-Q2	-112.46167057	45.67955203	-112.46167057	45.67955203	-92.31182955808438	34.75113576703737	-98.76185298929447	44.09763561480857	peanut	nuts
217496	217496	2020-04-14	NVWA Recalls (Netherlands)	Official	recall	"
 Important safety advice in La Place; Victoria; the Mitre; and the Jumbo Paastulband; Lemon (allergens)"	nuts; nut products and seeds	almond	Netherlands	EU	Netherlands	EU	the free almonds	allergens	the free almonds: free almonds	food	2020	04	2020-04	Q2	2020-Q2	5.2814735	52.10080804	5.2814735	52.10080804	4.387895068133595	51.68521193658703	5.040515579441929	53.27476319162257	almond	nuts
217513	217513	2020-04-14	FSA Alerts & Recalls (UK)	Official	recall	Shana Foods recalls Mixed Vegetable Samosas because of undeclared milk	fruits and vegetables	vegetable samosa	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: mixed vegetable samosas 10pcs	food	2020	04	2020-04	Q2	2020-Q2	-2.86563362	54.12387156	-2.86563362	54.12387156	-4.2142951828406545	56.732974053244504	-0.4606274140611095	52.49467191208775	milk	milk-related
217515	217515	2020-04-14	Ministry of Primary Industries (NZ)	Official	recall	Yan's labelled Rice Bubble Cake	cereals and bakery products	bakery product	New Zealand	non_EU	New Zealand	non_EU	undeclared allergens	allergens	undeclared allergens: noodle snack product	food	2020	04	2020-04	Q2	2020-Q2	171.48495391	-41.81112825	171.48495391	-41.81112825	175.05075305699893	-38.5066384216002	172.14643861796523	-34.15987702322302	other/unknown allergic reaction	other/unknown allergic reaction
217489	217489	2020-04-13	FDA Recalls (USA)	Official	recall	DSD Merchandisers; Inc. Issues Allergy Alert on Undeclared Peanut in Roasted/Salted Deluxe Mixed Nuts in Deli Tubs.	nuts; nut products and seeds	nut	United States of America	non_EU	United States of America	non_EU	undeclared peanut	allergens	undeclared peanut: roastedsalted deluxe mixed nuts	food	2020	04	2020-04	Q2	2020-Q2	-112.46167057	45.67955203	-112.46167057	45.67955203	-155.79682298161586	69.2653290460579	-92.96014713145527	40.84755501983592	peanut	nuts
217472	217472	2020-04-10	Food Poisoning Bulletin (US)	Others	recall	Joe's Potato & Onion Perogies Recalled For Undeclared Milk	fruits and vegetables	potato	Canada	non_EU	United States of America	non_EU	undeclared milk	allergens	undeclared milk: joes potato & onion perogies	food	2020	04	2020-04	Q2	2020-Q2	-98.307757230000007	61.36206827	-112.46167057	45.67955203	-130.33775688060567	66.24463245210362	-118.2634991443319	47.090191704748825	milk	milk-related
217478	217478	2020-04-10	FDA Recalls (USA)	Official	recall	Allergy Alert Issued for Undeclared Milk in Minestrone Soup Sold at Whole Foods Market Stores in 32 States and the District of Columbia	soups; broths; sauces and condiments	soup	United States of America	non_EU	United States of America	non_EU	undeclared milk	allergens	undeclared milk: minestrone soup	food	2020	04	2020-04	Q2	2020-Q2	-112.46167057	45.67955203	-112.46167057	45.67955203	-100.78432321830562	32.7183532554299	-80.44979184896123	42.08840642135765	milk	milk-related
217454	217454	2020-04-09	CDPH Recalls (Canada)	Official	recall	Food Recall Warning (Allergen) - Joe's Gluten-Free Foods brand Potato & Onion Perogies recalled due to undeclared milk	fruits and vegetables	potato	Canada	non_EU	Canada	non_EU	allergen  milk	allergens	allergen  milk: potato & onion perogies	food	2020	04	2020-04	Q2	2020-Q2	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-67.76406385414946	45.96140507464361	-77.94051869827253	51.44790078672443	milk	milk-related
217416	217416	2020-04-08	BVL Recalls (Germany)	Official	recall	"Warning for the product sheep gouda; young - mhd 03.05.2020
de nw 90097 ec for undeclared allergen-milk"	meat and meat products (other than poultry)	lamb	Germany	EU	Germany	EU	undeclared allergenmilk	allergens	undeclared allergenmilk: sheep gouda; young - mhd 03.05.2020 de nw 90097 ec	food	2020	04	2020-04	Q2	2020-Q2	10.38577693	51.10697903	10.38577693	51.10697903	8.411558889241139	51.87461929680617	9.17192183558829	50.03639563871297	milk	milk-related
217418	217418	2020-04-08	RASFF Portal	Official	alert	sulphite undeclared on cacao and orange bar from Turkey	fruits and vegetables	cocoa	Turkey	non_EU	United Kingdom	EU	sulphite undeclared	allergens	sulphite undeclared: cacao and orange bar	food	2020	04	2020-04	Q2	2020-Q2	35.16895529	39.06160342	-2.86563362	54.12387156	41.55600799856899	38.93591327255957	-2.541210002628314	57.079523156471595	sulphite	sulphite
217356	217356	2020-04-03	Food and Safety Authority (Norway)	Official	information	The deadline for the delivery of eggs to the consumer extended to a total of 28 days after laying	eggs and egg products	egg	Norway	non_EU	Norway	non_EU	eggs	allergens	eggs: eggs	food	2020	04	2020-04	Q2	2020-Q2	15.34832968	68.75014407	15.34832968	68.75014407	20.96053420752437	70.0193398411173	12.097182593781334	64.98952062160188	egg	egg
217358	217358	2020-04-03	RASFF Portal	Official	information for follow-up	oats undeclared on lactosfree yoghurt from Finland	milk and milk products	yoghurt	Finland	EU	Sweden	EU	oats undeclared	allergens	oats undeclared: lactosfree yoghurt	food	2020	04	2020-04	Q2	2020-Q2	26.27467024	64.49884844	16.74371219	62.79232016	23.89340921704133	64.1203049920534	16.236833354715504	64.7701283114185	oats	oats
217321	217321	2020-04-02	Product Recalls Website: Oulah (France)	Others	recall	Recall product : 10 Mini Cheeseburgers Frozen CARREFOUR brand	fruits and vegetables	celery	France	EU	France	EU	the allergen celery	allergens	the allergen celery: celery	food	2020	04	2020-04	Q2	2020-Q2	2.53618475	46.18700581	2.53618475	46.18700581	2.3949981613354208	44.86558939057532	6.084454112745082	44.89407610042713	celery	celery
217327	217327	2020-04-02	RASFF Portal	Official	alert	milk ingredient and soya undeclared on carbonated strawberry and cream flavoured soft drink from South Korea; via the Netherlands	non-alcoholic beverages	strawberry	South Korea	non_EU	Belgium	EU	milk ingredient undeclared	allergens	milk ingredient undeclared: carbonated strawberry and cream flavoured soft drink	food	2020	04	2020-04	Q2	2020-Q2	127.83916926	36.3852463	4.64064572	50.63981435	129.25895794365496	35.68733737465399	4.474966481962863	50.261823612080235	milk	milk-related
217295	217295	2020-04-01	Food Poisoning Bulletin (US)	Others	recall	Goraesa Fish Cakes Recalled in Canada for Undeclared Milk	fish and fish products	bakery product	Canada	non_EU	United States of America	non_EU	undeclared milk	allergens	undeclared milk: goraesa fish cakes	food	2020	04	2020-04	Q2	2020-Q2	-98.307757230000007	61.36206827	-112.46167057	45.67955203	-140.71916037449085	68.97894729704467	-85.30532533249163	36.08265032547981	milk	milk-related
217309	217309	2020-03-25	Health Gov (Israel)	Official	recall	Royalty Ltd. Mars milk chocolate bars with caramel filling;	cocoa and cocoa preparations; coffee and tea	milk chocolate bar	Israel	non_EU	Israel	non_EU	mars milk chocolate bars	allergens	mars milk chocolate bars: mars milk chocolate bars	food	2020	03	2020-03	Q1	2020-Q1	35.00444995	31.4611019	35.00444995	31.4611019	35.26331487476053	33.0947856012927	35.43212334311427	32.546836913095724	milk	milk-related
217241	217241	2020-04-01	AFSCA Recalls (Belgium)	Official	warning	Allergen not listed on the label : milk and soy.	non-alcoholic beverages	strawberry	Belgium	EU	Belgium	EU	milk	allergens	milk: sparkling strawberry cream drink	food	2020	04	2020-04	Q2	2020-Q2	4.64064572	50.63981435	4.64064572	50.63981435	5.138775746183468	50.32302788207261	5.916918259343826	50.24869118009349	milk	milk-related
217291	217291	2020-04-01	AFSCA Recalls (Belgium)	Official	warning	Allergens not mentioned on the label : wheat (gluten); milk; celery; crustaceans and shellfish.	crustaceans and products thereof	shrimp	Belgium	EU	Belgium	EU	crustaceans	allergens	crustaceans: shrimps	food	2020	04	2020-04	Q2	2020-Q2	4.64064572	50.63981435	4.64064572	50.63981435	5.751589320875911	49.8073557315167	4.013696438371467	51.127903529324584	seafood	seafood
217165	17165	2020-03-27	CDPH Recalls (Canada)	Official	recall	Food Recall Warning (Allergen) - No brand and Goraesa (Korean characters only) brand fish cakes recalled due to undeclared milk	fish and fish products	bakery product	Canada	non_EU	Canada	non_EU	allergen  milk	allergens	allergen  milk: vegetable flavoured fish cake	food	2020	03	2020-03	Q1	2020-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-81.8418362582467	50.01861868672461	-121.76638122439296	76.3273208194443	milk	milk-related
217166	17165	2020-03-27	CDPH Recalls (Canada)	Official	recall	Food Recall Warning (Allergen) - No brand and Goraesa (Korean characters only) brand fish cakes recalled due to undeclared milk	fish and fish products	bakery product	Canada	non_EU	Canada	non_EU	allergen  milk	allergens	allergen  milk: octopus flavoured fish cake	food	2020	03	2020-03	Q1	2020-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-63.622899838916894	51.09944639845247	-117.27493260492166	68.78288968427246	milk	milk-related
217167	17165	2020-03-27	CDPH Recalls (Canada)	Official	recall	Food Recall Warning (Allergen) - No brand and Goraesa (Korean characters only) brand fish cakes recalled due to undeclared milk	fish and fish products	bakery product	Canada	non_EU	Canada	non_EU	allergen  milk	allergens	allergen  milk: parfried fish cake (perilla leaf flavour)	food	2020	03	2020-03	Q1	2020-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-65.3784232635026	48.11431339514546	-121.9070233453346	53.00817090124238	milk	milk-related
217168	17165	2020-03-27	CDPH Recalls (Canada)	Official	recall	Food Recall Warning (Allergen) - No brand and Goraesa (Korean characters only) brand fish cakes recalled due to undeclared milk	fish and fish products	bakery product	Canada	non_EU	Canada	non_EU	allergen  milk	allergens	allergen  milk: steamed fish cake	food	2020	03	2020-03	Q1	2020-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-118.05988385080812	51.51643286606095	-82.71271270156964	82.01078424471953	milk	milk-related
217130	217130	2020-03-30	FSA Alerts & Recalls (UK)	Official	recall	Waitrose & Partners recalls Waitrose N1 Charentes Butter Croissants because of undeclared soya	milk and milk products	bakery product	United Kingdom	EU	United Kingdom	EU	soya	allergens	soya: waitrose nÂ°1 charentes butter croissants	food	2020	03	2020-03	Q1	2020-Q1	-2.86563362	54.12387156	-2.86563362	54.12387156	0.8651561963965184	52.47315238542843	-4.470289508939164	54.97806314404791	soy	soy
217114	217114	2020-03-27	CDPH Recalls (Canada)	Official	recall	Notification - Irresistibles Life Smart brand Beef Barley and Vegetable Soup recalled due to undeclared egg and milk	meat and meat products (other than poultry)	beef	Canada	non_EU	Canada	non_EU	allergen  egg allergen  milk	allergens	allergen  egg allergen  milk: beef barley and vegetable soup	food	2020	03	2020-03	Q1	2020-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-125.81072400973224	53.91545281664588	-118.46283448321253	54.52589192836217	milk	milk-related
217223	217223	2020-03-26	Product Recalls Website: Oulah (France)	Others	recall	Recall product : Tartar of salmon from the Norwegian fjords to 160 g of brand U	fish and fish products	salmon	France	EU	France	EU	egg	allergens	egg: salmon	food	2020	03	2020-03	Q1	2020-Q1	2.53618475	46.18700581	2.53618475	46.18700581	2.036309491456171	42.60929020752332	4.5086768438224	48.439908577647174	egg	egg
216982	216982	2020-03-27	Australia Food Agency Recalls	Official	recall	Shelby's chocolate chip cookies has been recalled due to the presence of undeclared allergens (hazelnut and cashew)	cocoa and cocoa preparations; coffee and tea	chocolate chip cookie	Australia	non_EU	Australia	non_EU	undeclared allergens	allergens	undeclared allergens: shelbys chocolate chip cookies	food	2020	03	2020-03	Q1	2020-Q1	134.49099877	-25.73288736	134.49099877	-25.73288736	149.06527388099477	-23.8362557428578	128.40768965226476	-14.97797090444232	other/unknown allergic reaction	other/unknown allergic reaction
216987	216987	2020-03-27	Food Poisoning Bulletin (US)	Others	recall	Whole Foods Market Vodka Sauce Recalled For Undeclared Milk	soups; broths; sauces and condiments	vodka sauce	United States of America	non_EU	United States of America	non_EU	undeclared milk	allergens	undeclared milk: recalled vodka sauce	food	2020	03	2020-03	Q1	2020-Q1	-112.46167057	45.67955203	-112.46167057	45.67955203	-76.27865661912554	36.97727755278807	-117.51831563246719	39.61122288184094	milk	milk-related
216998	216998	2020-03-27	RASFF Portal	Official	alert	traces of mustard in pasteurized cow's milk cream cheese from the Czech Republic	milk and milk products	beef	Czech Republic	EU	Germany	EU	traces of mustard	allergens	traces of mustard: pasteurized cow's milk cream cheese	food	2020	03	2020-03	Q1	2020-Q1	15.31240065	49.73341073	10.38577693	51.10697903	16.338118844852623	48.802591755701364	9.756035104693122	52.79536395670947	mustard	mustard
216993	216993	2020-03-26	FDA Recalls (USA)	Official	recall	Allergy Alert Issued By Winter Gardens Quality Foods; Inc. for Undeclared Milk in Vodka Sauce	soups; broths; sauces and condiments	vodka sauce	United States of America	non_EU	United States of America	non_EU	undeclared milk	allergens	undeclared milk: vodka sauce	food	2020	03	2020-03	Q1	2020-Q1	-112.46167057	45.67955203	-112.46167057	45.67955203	-94.02485634099557	44.335226414387286	-86.85240008356172	45.15308428475764	milk	milk-related
216934	216934	2020-03-26	AFSCA Recalls (Belgium)	Official	warning	Allergen not listed on the label : wheat flour (cereal containing gluten)	cereals and bakery products	wheat	Belgium	EU	Belgium	EU	wheat flour	allergens	wheat flour: wheat flour cereal	food	2020	03	2020-03	Q1	2020-Q1	4.64064572	50.63981435	4.64064572	50.63981435	5.307170567813776	51.335172480643585	3.8216112898595034	50.92272075314656	wheat	gluten-related
216729	216729	2020-03-24	Food Poisoning Bulletin (US)	Others	recall	Thrifty Kitchens Beef & Barley Soup Recalled For Allergens	crustaceans and products thereof	shrimp	Canada	non_EU	United States of America	non_EU	wheat	allergens	wheat: shrimp	food	2020	03	2020-03	Q1	2020-Q1	-98.307757230000007	61.36206827	-112.46167057	45.67955203	-105.3032724758126	54.421352197528755	-152.08990511181804	61.270415620647135	wheat	gluten-related
216720	216720	2020-03-23	Trading Standards (UK)	Official	recall	Recall: Amy's Kitchen - Gluten Free Vegetable Lasagne	fruits and vegetables	bakery product	United Kingdom	EU	United Kingdom	EU	amys kitchen  gluten free vegetable lasagne	allergens	amys kitchen  gluten free vegetable lasagne: amys kitchen - gluten free vegetable lasagne.	food	2020	03	2020-03	Q1	2020-Q1	-2.86563362	54.12387156	-2.86563362	54.12387156	-1.3862341778309961	54.363846037572486	-3.026089643927733	55.69321035796528	gluten	gluten-related
216671	216671	2020-03-20	CDPH Recalls (Canada)	Official	recall	Food Recall Warning (Allergen) - Dadi Dang brand Pork Spring Roll recalled due to undeclared milk	meat and meat products (other than poultry)	bakery product	Canada	non_EU	Canada	non_EU	allergen  milk	allergens	allergen  milk: pork spring roll	food	2020	03	2020-03	Q1	2020-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-89.94486782488426	68.94412940196173	-68.25554461971986	82.26045246951989	milk	milk-related
216591	16591	2020-03-20	CDPH Recalls (Canada)	Official	update	Updated Food Recall Warning (Allergen) - Asian Food Ltd. brand and DSI brand Spring Rolls recalled due to undeclared milk	prepared dishes and snacks	bakery product	Canada	non_EU	Canada	non_EU	allergen  milk	allergens	allergen  milk: spring roll (pork - s)	food	2020	03	2020-03	Q1	2020-Q1	-98.307757230000007	61.36206827	-98.307757230000007	61.36206827	-129.8740353581589	53.252964070431	-106.64933167578982	64.1043486869124	milk	milk-related
